#R_planet
1.378699955e+06
#RRR|RRR50|RR|RR50|U25|U50|U75|Umean|U25mean|U75mean|deltaU25|deltaU50|deltaU75|deltaUmean|deltaU25mean|deltaU75mean|S25|S50|S75|Smean|S25mean|S75mean|deltaS25|deltaS50|delatS75|deltaSmean|deltaS25mean|deltaS75mean|T25|T50|T75|Tmean|T25mean|T75mean|deltaT25|deltaT50|deltaT75|deltaTmean|deltaT25|deltaT75|P25|P50|P75|Pmean|P25mean|P75mean|deltaP25|deltaP50|deltaP75|deltaPmean|deltaP25mean|deltaP75mean|rho25|rho50|rho75|rhomean|rho25mean|rho75mean
8.042784440e+04|8.348238818e+04|6.277349522e+04|6.537977761e+04|1.702928969e+06|1.704079062e+06|1.705426656e+06|1.704188750e+06|1.702687875e+06|1.705689750e+06|1.407971875e+04|1.568793750e+04|1.803818750e+04|1.580793652e+04|1.362284961e+04|1.799302344e+04|1.949698703e+03|1.949948618e+03|1.950406125e+03|1.950057231e+03|1.949610105e+03|1.950504358e+03|6.852144060e+00|7.098138767e+00|7.555760805e+00|7.208721371e+00|6.761683567e+00|7.655759176e+00|2.454953582e+03|2.458062154e+03|2.461397983e+03|2.458156632e+03|2.453482487e+03|2.462830777e+03|1.644728777e+01|2.343086910e+01|2.953655922e+01|2.272805065e+01|1.445749558e+01|3.099860572e+01|7.798385280e+09|7.870808576e+09|7.942952448e+09|7.873466368e+09|7.766120448e+09|7.980812800e+09|-9.243980800e+07|5.569356800e+07|2.152275200e+08|5.056175200e+07|-1.500317440e+08|2.511552480e+08|6.614182373e+03|6.618204102e+03|6.621436157e+03|6.618151367e+03|6.612884766e+03|6.623417480e+03
1.217964820e+05|1.222633473e+05|9.537441811e+04|1.022598706e+05|1.702059938e+06|1.703424625e+06|1.704524406e+06|1.703223500e+06|1.701743250e+06|1.704703875e+06|1.363396875e+04|1.544737500e+04|1.672771875e+04|1.536156738e+04|1.330749512e+04|1.741564062e+04|1.949452007e+03|1.949956179e+03|1.950336592e+03|1.949889562e+03|1.949366230e+03|1.950412894e+03|6.603167030e+00|7.108532492e+00|7.489496364e+00|7.040768571e+00|6.517403397e+00|7.564133746e+00|2.450881865e+03|2.455530595e+03|2.458071149e+03|2.454887052e+03|2.450027907e+03|2.459746197e+03|1.464567010e+01|2.251451742e+01|2.878564111e+01|2.186181610e+01|1.333547624e+01|3.038815595e+01|7.727959552e+09|7.805201152e+09|7.873216896e+09|7.804378112e+09|7.692116480e+09|7.916640768e+09|-1.335315200e+08|5.863014400e+07|2.220349440e+08|4.159758400e+07|-1.728029920e+08|2.559981600e+08|6.611027588e+03|6.615177734e+03|6.617982422e+03|6.615064453e+03|6.609566406e+03|6.620560059e+03
1.452734500e+05|1.454978886e+05|1.192930135e+05|1.297584580e+05|1.700869719e+06|1.702279812e+06|1.704172188e+06|1.702410500e+06|1.700419375e+06|1.704401750e+06|1.289637500e+04|1.514993750e+04|1.665071875e+04|1.482704395e+04|1.245940723e+04|1.719467969e+04|1.949149045e+03|1.949504167e+03|1.950113907e+03|1.949674035e+03|1.949030441e+03|1.950317628e+03|6.301038822e+00|6.656830508e+00|7.265203262e+00|6.825077174e+00|6.181263206e+00|7.468891143e+00|2.448872433e+03|2.453311215e+03|2.457361707e+03|2.452622902e+03|2.446582664e+03|2.458663139e+03|1.378719430e+01|2.282047126e+01|2.887404002e+01|2.088539813e+01|1.196788445e+01|2.980291182e+01|7.688859904e+09|7.771127808e+09|7.829102464e+09|7.763663360e+09|7.635569664e+09|7.891756544e+09|-1.356401920e+08|6.106240000e+07|2.496887040e+08|3.311782400e+07|-1.845429440e+08|2.507785760e+08|6.609611694e+03|6.613358643e+03|6.616093872e+03|6.613443359e+03|6.607243652e+03|6.619642090e+03
1.644986504e+05|1.648731248e+05|1.404018573e+05|1.503199702e+05|1.700387594e+06|1.701832188e+06|1.703326094e+06|1.701885250e+06|1.699993500e+06|1.703777000e+06|1.262437500e+04|1.481168750e+04|1.662368750e+04|1.469675781e+04|1.236009473e+04|1.703341992e+04|1.948976341e+03|1.949506839e+03|1.949979882e+03|1.949527795e+03|1.948909439e+03|1.950146151e+03|6.127521581e+00|6.658800031e+00|7.132364421e+00|6.678838917e+00|6.060428639e+00|7.297249195e+00|2.447563660e+03|2.451214900e+03|2.454584300e+03|2.451263712e+03|2.446171577e+03|2.456355847e+03|1.369685979e+01|2.114957840e+01|2.784920057e+01|2.134778937e+01|1.310568284e+01|2.958989590e+01|7.675526400e+09|7.721370880e+09|7.803832320e+09|7.740178432e+09|7.634761216e+09|7.845594624e+09|-1.103720960e+08|4.076390400e+07|2.054593280e+08|5.522407600e+07|-1.367715680e+08|2.472197280e+08|6.608939453e+03|6.611657471e+03|6.615895630e+03|6.612558594e+03|6.607490723e+03|6.617627441e+03
1.807700108e+05|1.808202895e+05|1.615169951e+05|1.689505924e+05|1.699411656e+06|1.700865625e+06|1.702702125e+06|1.700888125e+06|1.699113250e+06|1.702663000e+06|1.210881250e+04|1.361900000e+04|1.540431250e+04|1.381230371e+04|1.166397266e+04|1.596063477e+04|1.948857357e+03|1.949264109e+03|1.949822463e+03|1.949319195e+03|1.948705623e+03|1.949932767e+03|6.006497016e+00|6.415685383e+00|6.972900005e+00|6.470132733e+00|5.856708165e+00|7.083557301e+00|2.443289501e+03|2.448600542e+03|2.453008352e+03|2.448088692e+03|2.442557909e+03|2.453619475e+03|1.156736703e+01|1.781196760e+01|2.505965938e+01|1.869171193e+01|1.075976286e+01|2.662366101e+01|7.585989120e+09|7.686662656e+09|7.745836672e+09|7.676459008e+09|7.558384128e+09|7.794535424e+09|-1.417928960e+08|1.359360000e+05|1.655504640e+08|4.499840000e+06|-1.872468800e+08|1.962465280e+08|6.605773193e+03|6.609971191e+03|6.613465942e+03|6.609794922e+03|6.604095703e+03|6.615495117e+03
1.974224589e+05|1.977084858e+05|1.812579794e+05|1.876794364e+05|1.699816344e+06|1.701136188e+06|1.702171938e+06|1.700922875e+06|1.699344750e+06|1.702501500e+06|1.253062500e+04|1.431668750e+04|1.579134375e+04|1.426688770e+04|1.214043262e+04|1.639334180e+04|1.949079869e+03|1.949426700e+03|1.949929556e+03|1.949429266e+03|1.948826655e+03|1.950031877e+03|6.232196693e+00|6.576680222e+00|7.079551331e+00|6.580058675e+00|5.977396103e+00|7.182721246e+00|2.444734286e+03|2.447340906e+03|2.450201375e+03|2.447465306e+03|2.443079187e+03|2.451851424e+03|1.278592046e+01|1.974846504e+01|2.615829506e+01|2.004295881e+01|1.199920954e+01|2.808670809e+01|7.582536576e+09|7.651662336e+09|7.698222848e+09|7.653273088e+09|7.550622208e+09|7.755923968e+09|-1.503669760e+08|2.365004800e+07|1.688527360e+08|3.060325800e+07|-1.643572320e+08|2.255637760e+08|6.605228394e+03|6.607985107e+03|6.611133545e+03|6.608459961e+03|6.603181641e+03|6.613739258e+03
2.113111316e+05|2.107494467e+05|1.939620468e+05|1.985277772e+05|1.698960031e+06|1.700129312e+06|1.701801406e+06|1.700285625e+06|1.698487875e+06|1.702083375e+06|1.212309375e+04|1.369406250e+04|1.593915625e+04|1.408635645e+04|1.169929492e+04|1.647341797e+04|1.948772829e+03|1.949289346e+03|1.949934494e+03|1.949289850e+03|1.948605088e+03|1.949974612e+03|5.922165542e+00|6.438995525e+00|7.085450194e+00|6.440535865e+00|5.755707384e+00|7.125364346e+00|2.442432058e+03|2.445498523e+03|2.449388324e+03|2.445459888e+03|2.440312874e+03|2.450606902e+03|1.288648923e+01|2.001736631e+01|2.773190349e+01|2.019361525e+01|1.091295032e+01|2.947428018e+01|7.550448384e+09|7.617146880e+09|7.682993792e+09|7.613600768e+09|7.502285824e+09|7.724913664e+09|-1.378919680e+08|1.731660800e+07|2.256369920e+08|4.468710800e+07|-1.815924480e+08|2.709666560e+08|6.603980225e+03|6.606597900e+03|6.610738770e+03|6.606751465e+03|6.601195801e+03|6.612307617e+03
2.249323163e+05|2.257936655e+05|2.102961724e+05|2.139623192e+05|1.698431656e+06|1.700331062e+06|1.701669844e+06|1.700114875e+06|1.698289250e+06|1.701941000e+06|1.248931250e+04|1.462262500e+04|1.576609375e+04|1.437118848e+04|1.220752539e+04|1.653485156e+04|1.949022979e+03|1.949511506e+03|1.950024425e+03|1.949451559e+03|1.948776488e+03|1.950126629e+03|6.173340399e+00|6.661406431e+00|7.175022153e+00|6.601993933e+00|5.927006144e+00|7.276981723e+00|2.440325458e+03|2.443762355e+03|2.446948369e+03|2.443490394e+03|2.438857500e+03|2.448123287e+03|1.254165318e+01|2.036094886e+01|2.673021514e+01|2.038539862e+01|1.230756833e+01|2.846322891e+01|7.492609792e+09|7.569974272e+09|7.620507008e+09|7.553492480e+09|7.457949184e+09|7.649036800e+09|-1.425114880e+08|4.532761600e+07|2.175645440e+08|3.847272000e+07|-1.567272480e+08|2.336727040e+08|6.600955078e+03|6.604367432e+03|6.606754028e+03|6.603506348e+03|6.598834473e+03|6.608180664e+03
2.379866624e+05|2.380108918e+05|2.255230890e+05|2.304947479e+05|1.698438656e+06|1.699966875e+06|1.701717438e+06|1.699930750e+06|1.698198875e+06|1.701662750e+06|1.233228125e+04|1.389581250e+04|1.622515625e+04|1.426942285e+04|1.209251465e+04|1.644633008e+04|1.948797098e+03|1.949393898e+03|1.949939443e+03|1.949394067e+03|1.948698474e+03|1.950089660e+03|5.947590356e+00|6.545078380e+00|7.088541808e+00|6.544599667e+00|5.848847520e+00|7.240351815e+00|2.439557707e+03|2.442680214e+03|2.446506631e+03|2.443036559e+03|2.438666494e+03|2.447406625e+03|1.246651476e+01|1.833820250e+01|2.831701469e+01|2.031925145e+01|1.170890761e+01|2.892959529e+01|7.476032768e+09|7.536087296e+09|7.608248704e+09|7.546369536e+09|7.453842432e+09|7.638896640e+09|-1.396398080e+08|-1.714688000e+06|2.241591040e+08|4.100582400e+07|-1.736954880e+08|2.557071360e+08|6.599589600e+03|6.602796631e+03|6.607073853e+03|6.603257324e+03|6.598484375e+03|6.608032715e+03
2.503569059e+05|2.497294192e+05|2.349082940e+05|2.368669543e+05|1.697659344e+06|1.699303812e+06|1.700911188e+06|1.699265500e+06|1.697213625e+06|1.701317250e+06|1.158162500e+04|1.386575000e+04|1.574990625e+04|1.377470996e+04|1.122343262e+04|1.632598730e+04|1.948737897e+03|1.949198343e+03|1.949980597e+03|1.949269729e+03|1.948524516e+03|1.950014942e+03|5.887659912e+00|6.347861211e+00|7.132282989e+00|6.420041148e+00|5.674671334e+00|7.165410962e+00|2.436207514e+03|2.441193030e+03|2.444425547e+03|2.440746989e+03|2.435384848e+03|2.446109130e+03|1.052456456e+01|1.987920470e+01|2.578410623e+01|1.882427931e+01|9.836905671e+00|2.781165295e+01|7.418168704e+09|7.497312768e+09|7.577507840e+09|7.498733568e+09|7.389761536e+09|7.607702528e+09|-1.671907840e+08|7.169024000e+06|1.828417280e+08|1.324310500e+07|-1.979715200e+08|2.244576800e+08|6.597485229e+03|6.600918701e+03|6.604528198e+03|6.601120605e+03|6.595897949e+03|6.606341797e+03
